Id;Station;Lon;Lat;Type Data;Année;M;J;DATA
13798;ES SENIA;-0.625;35.75;SWGDN;2017;10;10;5364.4766
13799;ES SENIA;-0.625;35.75;SWGDN;2017;10;11;5341.9727
13800;ES SENIA;-0.625;35.75;SWGDN;2017;10;12;5125.4688
13801;ES SENIA;-0.625;35.75;SWGDN;2017;10;13;5063.828
13802;ES SENIA;-0.625;35.75;SWGDN;2017;10;14;5039.0977
13803;ES SENIA;-0.625;35.75;SWGDN;2017;10;15;5053.7227
13804;ES SENIA;-0.625;35.75;SWGDN;2017;10;16;4966.8027
13805;ES SENIA;-0.625;35.75;SWGDN;2017;10;17;4309.211
13806;ES SENIA;-0.625;35.75;SWGDN;2017;10;18;2585.374
13807;ES SENIA;-0.625;35.75;SWGDN;2017;10;19;1801.668
13808;ES SENIA;-0.625;35.75;SWGDN;2017;10;20;4791.754
13809;ES SENIA;-0.625;35.75;SWGDN;2017;10;21;4777.5312
13810;ES SENIA;-0.625;35.75;SWGDN;2017;10;22;4714.1035
13811;ES SENIA;-0.625;35.75;SWGDN;2017;10;23;4325.8076
13812;ES SENIA;-0.625;35.75;SWGDN;2017;10;24;4724.9346
13813;ES SENIA;-0.625;35.75;SWGDN;2017;10;25;4715.499
13814;ES SENIA;-0.625;35.75;SWGDN;2017;10;26;4690.049
13815;ES SENIA;-0.625;35.75;SWGDN;2017;10;27;4619.3604
13816;ES SENIA;-0.625;35.75;SWGDN;2017;10;28;4448.241
13817;ES SENIA;-0.625;35.75;SWGDN;2017;10;29;4432.691
13818;ES SENIA;-0.625;35.75;SWGDN;2017;10;30;4400.5327
13819;ES SENIA;-0.625;35.75;SWGDN;2017;10;31;4336.0293
13820;ES SENIA;-0.625;35.75;SWGDN;2017;11;1;4320.3496
13821;ES SENIA;-0.625;35.75;SWGDN;2017;11;2;4318.314
13822;ES SENIA;-0.625;35.75;SWGDN;2017;11;3;2965.0176
13823;ES SENIA;-0.625;35.75;SWGDN;2017;11;4;3839.6045
13824;ES SENIA;-0.625;35.75;SWGDN;2017;11;5;3871.4656
13825;ES SENIA;-0.625;35.75;SWGDN;2017;11;6;4045.4897
13826;ES SENIA;-0.625;35.75;SWGDN;2017;11;7;4125.129
13827;ES SENIA;-0.625;35.75;SWGDN;2017;11;8;3866.9604
13828;ES SENIA;-0.625;35.75;SWGDN;2017;11;9;2079.6143
13829;ES SENIA;-0.625;35.75;SWGDN;2017;11;10;3008.196
13830;ES SENIA;-0.625;35.75;SWGDN;2017;11;11;3665.4475
13831;ES SENIA;-0.625;35.75;SWGDN;2017;11;12;3950.354
13832;ES SENIA;-0.625;35.75;SWGDN;2017;11;13;3870.5747
13833;ES SENIA;-0.625;35.75;SWGDN;2017;11;14;3860.6687
13834;ES SENIA;-0.625;35.75;SWGDN;2017;11;15;3962.5383
13835;ES SENIA;-0.625;35.75;SWGDN;2017;11;16;3892.5886
13836;ES SENIA;-0.625;35.75;SWGDN;2017;11;17;3811.665
13837;ES SENIA;-0.625;35.75;SWGDN;2017;11;18;3766.8535
13838;ES SENIA;-0.625;35.75;SWGDN;2017;11;19;3745.56
13839;ES SENIA;-0.625;35.75;SWGDN;2017;11;20;3789.9724
13840;ES SENIA;-0.625;35.75;SWGDN;2017;11;21;3714.2576
13841;ES SENIA;-0.625;35.75;SWGDN;2017;11;22;3369.4653
13842;ES SENIA;-0.625;35.75;SWGDN;2017;11;23;3631.2
13843;ES SENIA;-0.625;35.75;SWGDN;2017;11;24;3619.8494
13844;ES SENIA;-0.625;35.75;SWGDN;2017;11;25;3278.1147
13845;ES SENIA;-0.625;35.75;SWGDN;2017;11;26;2826.2
13846;ES SENIA;-0.625;35.75;SWGDN;2017;11;27;2493.6484
13847;ES SENIA;-0.625;35.75;SWGDN;2017;11;28;1965.7695
13848;ES SENIA;-0.625;35.75;SWGDN;2017;11;29;1779.2754
13849;ES SENIA;-0.625;35.75;SWGDN;2017;11;30;1208.5703
13850;ES SENIA;-0.625;35.75;SWGDN;2017;12;1;3391.7734
13851;ES SENIA;-0.625;35.75;SWGDN;2017;12;2;3449.2578
13852;ES SENIA;-0.625;35.75;SWGDN;2017;12;3;3308
13853;ES SENIA;-0.625;35.75;SWGDN;2017;12;4;3410.9062
13854;ES SENIA;-0.625;35.75;SWGDN;2017;12;5;3415.5938
13855;ES SENIA;-0.625;35.75;SWGDN;2017;12;6;3348.9297
13856;ES SENIA;-0.625;35.75;SWGDN;2017;12;7;3332.0078
13857;ES SENIA;-0.625;35.75;SWGDN;2017;12;8;3282.8125
13858;ES SENIA;-0.625;35.75;SWGDN;2017;12;9;2823.3906
13859;ES SENIA;-0.625;35.75;SWGDN;2017;12;10;2915.8672
13860;ES SENIA;-0.625;35.75;SWGDN;2017;12;11;1388.1709
13861;ES SENIA;-0.625;35.75;SWGDN;2017;12;12;1166.1934
13862;ES SENIA;-0.625;35.75;SWGDN;2017;12;13;3213.5156
13863;ES SENIA;-0.625;35.75;SWGDN;2017;12;14;3206.2812
13864;ES SENIA;-0.625;35.75;SWGDN;2017;12;15;2909.7773
13865;ES SENIA;-0.625;35.75;SWGDN;2017;12;16;2467.9941
13866;ES SENIA;-0.625;35.75;SWGDN;2017;12;17;2664.3906
13867;ES SENIA;-0.625;35.75;SWGDN;2017;12;18;2814.0273
13868;ES SENIA;-0.625;35.75;SWGDN;2017;12;19;1723.4365
13869;ES SENIA;-0.625;35.75;SWGDN;2017;12;20;2042.3477
13870;ES SENIA;-0.625;35.75;SWGDN;2017;12;21;2720.4805
13871;ES SENIA;-0.625;35.75;SWGDN;2017;12;22;2752.8555
13872;ES SENIA;-0.625;35.75;SWGDN;2017;12;23;3108.6055
13873;ES SENIA;-0.625;35.75;SWGDN;2017;12;24;3171.961
13874;ES SENIA;-0.625;35.75;SWGDN;2017;12;25;2947.1562
13875;ES SENIA;-0.625;35.75;SWGDN;2017;12;26;2934.5898
13876;ES SENIA;-0.625;35.75;SWGDN;2017;12;27;1393.9375
13877;ES SENIA;-0.625;35.75;SWGDN;2017;12;28;2832.7422
13878;ES SENIA;-0.625;35.75;SWGDN;2017;12;29;2976.6875
13879;ES SENIA;-0.625;35.75;SWGDN;2017;12;30;3189.0234
13880;ES SENIA;-0.625;35.75;SWGDN;2017;12;31;2198.9688
13881;ES SENIA;-0.625;35.75;SWGDN;2018;1;1;3190.5703
13882;ES SENIA;-0.625;35.75;SWGDN;2018;1;2;3253.7344
13883;ES SENIA;-0.625;35.75;SWGDN;2018;1;3;3180.3203
13884;ES SENIA;-0.625;35.75;SWGDN;2018;1;4;3244.2969
13885;ES SENIA;-0.625;35.75;SWGDN;2018;1;5;3210.086
13886;ES SENIA;-0.625;35.75;SWGDN;2018;1;6;1848.0234
13887;ES SENIA;-0.625;35.75;SWGDN;2018;1;7;1995.125
13888;ES SENIA;-0.625;35.75;SWGDN;2018;1;8;2775.8828
13889;ES SENIA;-0.625;35.75;SWGDN;2018;1;9;2256.5
13890;ES SENIA;-0.625;35.75;SWGDN;2018;1;10;2528.498
13891;ES SENIA;-0.625;35.75;SWGDN;2018;1;11;3386.5
13892;ES SENIA;-0.625;35.75;SWGDN;2018;1;12;3487.0625
13893;ES SENIA;-0.625;35.75;SWGDN;2018;1;13;1453.2324
13894;ES SENIA;-0.625;35.75;SWGDN;2018;1;14;3036.9102
13895;ES SENIA;-0.625;35.75;SWGDN;2018;1;15;2393.9336
13896;ES SENIA;-0.625;35.75;SWGDN;2018;1;16;3515.1335
13897;ES SENIA;-0.625;35.75;SWGDN;2018;1;17;3555.3694
13898;ES SENIA;-0.625;35.75;SWGDN;2018;1;18;2472.5703
13899;ES SENIA;-0.625;35.75;SWGDN;2018;1;19;1245.3341
13900;ES SENIA;-0.625;35.75;SWGDN;2018;1;20;3407.0093
13901;ES SENIA;-0.625;35.75;SWGDN;2018;1;21;3597.8564
13902;ES SENIA;-0.625;35.75;SWGDN;2018;1;22;3665.7512
13903;ES SENIA;-0.625;35.75;SWGDN;2018;1;23;3715.7544
13904;ES SENIA;-0.625;35.75;SWGDN;2018;1;24;3723.8447
13905;ES SENIA;-0.625;35.75;SWGDN;2018;1;25;3371.0588
13906;ES SENIA;-0.625;35.75;SWGDN;2018;1;26;3354.0596
13907;ES SENIA;-0.625;35.75;SWGDN;2018;1;27;1712.642
13908;ES SENIA;-0.625;35.75;SWGDN;2018;1;28;3018.3384
13909;ES SENIA;-0.625;35.75;SWGDN;2018;1;29;3654.6624
13910;ES SENIA;-0.625;35.75;SWGDN;2018;1;30;3696.561
13911;ES SENIA;-0.625;35.75;SWGDN;2018;1;31;1051.9363
13912;ES SENIA;-0.625;35.75;SWGDN;2018;2;1;3432.0134
13913;ES SENIA;-0.625;35.75;SWGDN;2018;2;2;2202.1216
13914;ES SENIA;-0.625;35.75;SWGDN;2018;2;3;4242.4453
13915;ES SENIA;-0.625;35.75;SWGDN;2018;2;4;3374.6282
13916;ES SENIA;-0.625;35.75;SWGDN;2018;2;5;1207.4563
13917;ES SENIA;-0.625;35.75;SWGDN;2018;2;6;2031.1053
13918;ES SENIA;-0.625;35.75;SWGDN;2018;2;7;3011.7043
13919;ES SENIA;-0.625;35.75;SWGDN;2018;2;8;3472.5994
13920;ES SENIA;-0.625;35.75;SWGDN;2018;2;9;2553.4502
13921;ES SENIA;-0.625;35.75;SWGDN;2018;2;10;3256.4202
13922;ES SENIA;-0.625;35.75;SWGDN;2018;2;11;4502.098
13923;ES SENIA;-0.625;35.75;SWGDN;2018;2;12;4222.0854
13924;ES SENIA;-0.625;35.75;SWGDN;2018;2;13;4515.9253
13925;ES SENIA;-0.625;35.75;SWGDN;2018;2;14;4435.823
13926;ES SENIA;-0.625;35.75;SWGDN;2018;2;15;4581.213
13927;ES SENIA;-0.625;35.75;SWGDN;2018;2;16;2520.3208
13928;ES SENIA;-0.625;35.75;SWGDN;2018;2;17;4039.1245
13929;ES SENIA;-0.625;35.75;SWGDN;2018;2;18;4423.5635
13930;ES SENIA;-0.625;35.75;SWGDN;2018;2;19;3400.4282
13931;ES SENIA;-0.625;35.75;SWGDN;2018;2;20;4779.1133
13932;ES SENIA;-0.625;35.75;SWGDN;2018;2;21;4630.826
13933;ES SENIA;-0.625;35.75;SWGDN;2018;2;22;4183.217
13934;ES SENIA;-0.625;35.75;SWGDN;2018;2;23;5038.248
13935;ES SENIA;-0.625;35.75;SWGDN;2018;2;24;5147.6055
13936;ES SENIA;-0.625;35.75;SWGDN;2018;2;25;4914.035
13937;ES SENIA;-0.625;35.75;SWGDN;2018;2;26;5298.758
13938;ES SENIA;-0.625;35.75;SWGDN;2018;2;27;4587.1094
13939;ES SENIA;-0.625;35.75;SWGDN;2018;2;28;5363.6094
13940;ES SENIA;-0.625;35.75;SWGDN;2018;3;1;4393.4805
13941;ES SENIA;-0.625;35.75;SWGDN;2018;3;2;4750.631
13942;ES SENIA;-0.625;35.75;SWGDN;2018;3;3;4531.0957
13943;ES SENIA;-0.625;35.75;SWGDN;2018;3;4;4604.043
13944;ES SENIA;-0.625;35.75;SWGDN;2018;3;5;2565.129
13945;ES SENIA;-0.625;35.75;SWGDN;2018;3;6;4419.9766
13946;ES SENIA;-0.625;35.75;SWGDN;2018;3;7;5326.578
13947;ES SENIA;-0.625;35.75;SWGDN;2018;3;8;5222.871
13948;ES SENIA;-0.625;35.75;SWGDN;2018;3;9;5588.1836
13949;ES SENIA;-0.625;35.75;SWGDN;2018;3;10;5067.539
13950;ES SENIA;-0.625;35.75;SWGDN;2018;3;11;5796.453
13951;ES SENIA;-0.625;35.75;SWGDN;2018;3;12;4871.699
13952;ES SENIA;-0.625;35.75;SWGDN;2018;3;13;3435.5664
13953;ES SENIA;-0.625;35.75;SWGDN;2018;3;14;3509.5234
13954;ES SENIA;-0.625;35.75;SWGDN;2018;3;15;1896.3965
13955;ES SENIA;-0.625;35.75;SWGDN;2018;3;16;3491.8047
13956;ES SENIA;-0.625;35.75;SWGDN;2018;3;17;5098.785
13957;ES SENIA;-0.625;35.75;SWGDN;2018;3;18;3377.286
13958;ES SENIA;-0.625;35.75;SWGDN;2018;3;19;5450.1777
13959;ES SENIA;-0.625;35.75;SWGDN;2018;3;20;6270.8438
13960;ES SENIA;-0.625;35.75;SWGDN;2018;3;21;5971.736
13961;ES SENIA;-0.625;35.75;SWGDN;2018;3;22;5152.798
13962;ES SENIA;-0.625;35.75;SWGDN;2018;3;23;6274.8125
13963;ES SENIA;-0.625;35.75;SWGDN;2018;3;24;5778.8354
13964;ES SENIA;-0.625;35.75;SWGDN;2018;3;25;4555.527
13965;ES SENIA;-0.625;35.75;SWGDN;2018;3;26;6388.5566
13966;ES SENIA;-0.625;35.75;SWGDN;2018;3;27;6649.138
13967;ES SENIA;-0.625;35.75;SWGDN;2018;3;28;6771.0366
13968;ES SENIA;-0.625;35.75;SWGDN;2018;3;29;5201.343
13969;ES SENIA;-0.625;35.75;SWGDN;2018;3;30;6094.03
13970;ES SENIA;-0.625;35.75;SWGDN;2018;3;31;6554.801
13971;ES SENIA;-0.625;35.75;SWGDN;2018;4;1;6942.05
13972;ES SENIA;-0.625;35.75;SWGDN;2018;4;2;5302.4297
13973;ES SENIA;-0.625;35.75;SWGDN;2018;4;3;5647.047
13974;ES SENIA;-0.625;35.75;SWGDN;2018;4;4;6636.3887
13975;ES SENIA;-0.625;35.75;SWGDN;2018;4;5;6905.0225
13976;ES SENIA;-0.625;35.75;SWGDN;2018;4;6;5822.5117
13977;ES SENIA;-0.625;35.75;SWGDN;2018;4;7;5109.823
13978;ES SENIA;-0.625;35.75;SWGDN;2018;4;8;5857.7197
13979;ES SENIA;-0.625;35.75;SWGDN;2018;4;9;5271.8057
13980;ES SENIA;-0.625;35.75;SWGDN;2018;4;10;6543.3945
13981;ES SENIA;-0.625;35.75;SWGDN;2018;4;11;6287.3574
13982;ES SENIA;-0.625;35.75;SWGDN;2018;4;12;6062.718
13983;ES SENIA;-0.625;35.75;SWGDN;2018;4;13;2390.7417
13984;ES SENIA;-0.625;35.75;SWGDN;2018;4;14;6916.462
13985;ES SENIA;-0.625;35.75;SWGDN;2018;4;15;7236.2305
13986;ES SENIA;-0.625;35.75;SWGDN;2018;4;16;7348.5703
13987;ES SENIA;-0.625;35.75;SWGDN;2018;4;17;7532.0664
13988;ES SENIA;-0.625;35.75;SWGDN;2018;4;18;7621.002
13989;ES SENIA;-0.625;35.75;SWGDN;2018;4;19;7392.9727
13990;ES SENIA;-0.625;35.75;SWGDN;2018;4;20;6157.375
13991;ES SENIA;-0.625;35.75;SWGDN;2018;4;21;6587.6543
13992;ES SENIA;-0.625;35.75;SWGDN;2018;4;22;6923.2734
13993;ES SENIA;-0.625;35.75;SWGDN;2018;4;23;6422.7227
13994;ES SENIA;-0.625;35.75;SWGDN;2018;4;24;6491.6504
13995;ES SENIA;-0.625;35.75;SWGDN;2018;4;25;4176.589
13996;ES SENIA;-0.625;35.75;SWGDN;2018;4;26;4860.0396
13997;ES SENIA;-0.625;35.75;SWGDN;2018;4;27;7440.8164
13998;ES SENIA;-0.625;35.75;SWGDN;2018;4;28;7739.535
13999;ES SENIA;-0.625;35.75;SWGDN;2018;4;29;7855.871
14000;ES SENIA;-0.625;35.75;SWGDN;2018;4;30;5687.662
14001;ES SENIA;-0.625;35.75;SWGDN;2018;5;1;6204.7305
14002;ES SENIA;-0.625;35.75;SWGDN;2018;5;2;7905.1914
14003;ES SENIA;-0.625;35.75;SWGDN;2018;5;3;6592.082
14004;ES SENIA;-0.625;35.75;SWGDN;2018;5;4;6875.6484
14005;ES SENIA;-0.625;35.75;SWGDN;2018;5;5;7264.832
14006;ES SENIA;-0.625;35.75;SWGDN;2018;5;6;7680.039
14007;ES SENIA;-0.625;35.75;SWGDN;2018;5;7;3727.6797
14008;ES SENIA;-0.625;35.75;SWGDN;2018;5;8;7522.1406
14009;ES SENIA;-0.625;35.75;SWGDN;2018;5;9;6937.5195
14010;ES SENIA;-0.625;35.75;SWGDN;2018;5;10;6798.7812
14011;ES SENIA;-0.625;35.75;SWGDN;2018;5;11;8068.4297
14012;ES SENIA;-0.625;35.75;SWGDN;2018;5;12;8128.328
14013;ES SENIA;-0.625;35.75;SWGDN;2018;5;13;7940.6914
14014;ES SENIA;-0.625;35.75;SWGDN;2018;5;14;8418.095
14015;ES SENIA;-0.625;35.75;SWGDN;2018;5;15;8414.175
14016;ES SENIA;-0.625;35.75;SWGDN;2018;5;16;7859.1714
14017;ES SENIA;-0.625;35.75;SWGDN;2018;5;17;3619.736
14018;ES SENIA;-0.625;35.75;SWGDN;2018;5;18;6638.2886
14019;ES SENIA;-0.625;35.75;SWGDN;2018;5;19;5482.3403
14020;ES SENIA;-0.625;35.75;SWGDN;2018;5;20;6751.967
14021;ES SENIA;-0.625;35.75;SWGDN;2018;5;21;7969.0713
14022;ES SENIA;-0.625;35.75;SWGDN;2018;5;22;8293.615
14023;ES SENIA;-0.625;35.75;SWGDN;2018;5;23;8024.898
14024;ES SENIA;-0.625;35.75;SWGDN;2018;5;24;7545.833
14025;ES SENIA;-0.625;35.75;SWGDN;2018;5;25;8163.28
14026;ES SENIA;-0.625;35.75;SWGDN;2018;5;26;6798.473
14027;ES SENIA;-0.625;35.75;SWGDN;2018;5;27;8012.318
14028;ES SENIA;-0.625;35.75;SWGDN;2018;5;28;8415.622
14029;ES SENIA;-0.625;35.75;SWGDN;2018;5;29;6685.6543
14030;ES SENIA;-0.625;35.75;SWGDN;2018;5;30;7940.419
14031;ES SENIA;-0.625;35.75;SWGDN;2018;5;31;8582.683
14032;ES SENIA;-0.625;35.75;SWGDN;2018;6;1;3130.758
14033;ES SENIA;-0.625;35.75;SWGDN;2018;6;2;4600.907
14034;ES SENIA;-0.625;35.75;SWGDN;2018;6;3;8659.311
14035;ES SENIA;-0.625;35.75;SWGDN;2018;6;4;8055.5693
14036;ES SENIA;-0.625;35.75;SWGDN;2018;6;5;3848.2183
14037;ES SENIA;-0.625;35.75;SWGDN;2018;6;6;8525.645
14038;ES SENIA;-0.625;35.75;SWGDN;2018;6;7;8275.322
14039;ES SENIA;-0.625;35.75;SWGDN;2018;6;8;8417.761
14040;ES SENIA;-0.625;35.75;SWGDN;2018;6;9;7209.141
14041;ES SENIA;-0.625;35.75;SWGDN;2018;6;10;8233.357
14042;ES SENIA;-0.625;35.75;SWGDN;2018;6;11;8612.659
14043;ES SENIA;-0.625;35.75;SWGDN;2018;6;12;8601.637
14044;ES SENIA;-0.625;35.75;SWGDN;2018;6;13;8588.976
14045;ES SENIA;-0.625;35.75;SWGDN;2018;6;14;8345.663
14046;ES SENIA;-0.625;35.75;SWGDN;2018;6;15;8579.761
14047;ES SENIA;-0.625;35.75;SWGDN;2018;6;16;8657.707
14048;ES SENIA;-0.625;35.75;SWGDN;2018;6;17;8516.434
14049;ES SENIA;-0.625;35.75;SWGDN;2018;6;18;7613.033
14050;ES SENIA;-0.625;35.75;SWGDN;2018;6;19;8650.138
14051;ES SENIA;-0.625;35.75;SWGDN;2018;6;20;8573.131
14052;ES SENIA;-0.625;35.75;SWGDN;2018;6;21;8416.104
14053;ES SENIA;-0.625;35.75;SWGDN;2018;6;22;8123.0093
14054;ES SENIA;-0.625;35.75;SWGDN;2018;6;23;7687.346
14055;ES SENIA;-0.625;35.75;SWGDN;2018;6;24;8081.361
14056;ES SENIA;-0.625;35.75;SWGDN;2018;6;25;8031.134
14057;ES SENIA;-0.625;35.75;SWGDN;2018;6;26;8212.213
14058;ES SENIA;-0.625;35.75;SWGDN;2018;6;27;8239.941
14059;ES SENIA;-0.625;35.75;SWGDN;2018;6;28;8182.3867
14060;ES SENIA;-0.625;35.75;SWGDN;2018;6;29;8284.741
14061;ES SENIA;-0.625;35.75;SWGDN;2018;6;30;8263.523
14062;ES SENIA;-0.625;35.75;SWGDN;2018;7;1;8553.344
14063;ES SENIA;-0.625;35.75;SWGDN;2018;7;2;8427.736
14064;ES SENIA;-0.625;35.75;SWGDN;2018;7;3;6966.951
14065;ES SENIA;-0.625;35.75;SWGDN;2018;7;4;7023.492
14066;ES SENIA;-0.625;35.75;SWGDN;2018;7;5;8172.2812
14067;ES SENIA;-0.625;35.75;SWGDN;2018;7;6;6297.086
14068;ES SENIA;-0.625;35.75;SWGDN;2018;7;7;7110.006
14069;ES SENIA;-0.625;35.75;SWGDN;2018;7;8;6169.7314
14070;ES SENIA;-0.625;35.75;SWGDN;2018;7;9;8231.982
14071;ES SENIA;-0.625;35.75;SWGDN;2018;7;10;8201.802
14072;ES SENIA;-0.625;35.75;SWGDN;2018;7;11;8523.823
14073;ES SENIA;-0.625;35.75;SWGDN;2018;7;12;8103.38
14074;ES SENIA;-0.625;35.75;SWGDN;2018;7;13;7793.9155
14075;ES SENIA;-0.625;35.75;SWGDN;2018;7;14;7948.5913
14076;ES SENIA;-0.625;35.75;SWGDN;2018;7;15;6783.9736
14077;ES SENIA;-0.625;35.75;SWGDN;2018;7;16;7933.643
14078;ES SENIA;-0.625;35.75;SWGDN;2018;7;17;6913.9097
14079;ES SENIA;-0.625;35.75;SWGDN;2018;7;18;7535.0894
14080;ES SENIA;-0.625;35.75;SWGDN;2018;7;19;6036.3477
14081;ES SENIA;-0.625;35.75;SWGDN;2018;7;20;7150.3154
14082;ES SENIA;-0.625;35.75;SWGDN;2018;7;21;7487.335
14083;ES SENIA;-0.625;35.75;SWGDN;2018;7;22;6286.234
14084;ES SENIA;-0.625;35.75;SWGDN;2018;7;23;7749.8623
14085;ES SENIA;-0.625;35.75;SWGDN;2018;7;24;7755.2656
14086;ES SENIA;-0.625;35.75;SWGDN;2018;7;25;7816.8657
14087;ES SENIA;-0.625;35.75;SWGDN;2018;7;26;7977.183
14088;ES SENIA;-0.625;35.75;SWGDN;2018;7;27;7842.3804
14089;ES SENIA;-0.625;35.75;SWGDN;2018;7;28;7919.8657
14090;ES SENIA;-0.625;35.75;SWGDN;2018;7;29;7907.3066
14091;ES SENIA;-0.625;35.75;SWGDN;2018;7;30;8257.181
14092;ES SENIA;-0.625;35.75;SWGDN;2018;7;31;8252.125
14093;ES SENIA;-0.625;35.75;SWGDN;2018;8;1;8158.6406
14094;ES SENIA;-0.625;35.75;SWGDN;2018;8;2;7979.2188
14095;ES SENIA;-0.625;35.75;SWGDN;2018;8;3;7949.8906
14096;ES SENIA;-0.625;35.75;SWGDN;2018;8;4;6761.3906
14097;ES SENIA;-0.625;35.75;SWGDN;2018;8;5;6632.754
14098;ES SENIA;-0.625;35.75;SWGDN;2018;8;6;6540.91
14099;ES SENIA;-0.625;35.75;SWGDN;2018;8;7;7538.3555
14100;ES SENIA;-0.625;35.75;SWGDN;2018;8;8;7168.2305
14101;ES SENIA;-0.625;35.75;SWGDN;2018;8;9;4715.051
14102;ES SENIA;-0.625;35.75;SWGDN;2018;8;10;5403.8203
14103;ES SENIA;-0.625;35.75;SWGDN;2018;8;11;5252.8457
14104;ES SENIA;-0.625;35.75;SWGDN;2018;8;12;4168.6777
14105;ES SENIA;-0.625;35.75;SWGDN;2018;8;13;7374.0156
14106;ES SENIA;-0.625;35.75;SWGDN;2018;8;14;7669.707
14107;ES SENIA;-0.625;35.75;SWGDN;2018;8;15;7764.4688
14108;ES SENIA;-0.625;35.75;SWGDN;2018;8;16;6894.883
14109;ES SENIA;-0.625;35.75;SWGDN;2018;8;17;5382.992
14110;ES SENIA;-0.625;35.75;SWGDN;2018;8;18;7425.1016
14111;ES SENIA;-0.625;35.75;SWGDN;2018;8;19;7158.3027
14112;ES SENIA;-0.625;35.75;SWGDN;2018;8;20;7312.922
14113;ES SENIA;-0.625;35.75;SWGDN;2018;8;21;7302.385
14114;ES SENIA;-0.625;35.75;SWGDN;2018;8;22;7349.7207
14115;ES SENIA;-0.625;35.75;SWGDN;2018;8;23;7166.244
14116;ES SENIA;-0.625;35.75;SWGDN;2018;8;24;7161.9316
14117;ES SENIA;-0.625;35.75;SWGDN;2018;8;25;7350.4355
14118;ES SENIA;-0.625;35.75;SWGDN;2018;8;26;7154.426
14119;ES SENIA;-0.625;35.75;SWGDN;2018;8;27;7268.795
14120;ES SENIA;-0.625;35.75;SWGDN;2018;8;28;5892.618
14121;ES SENIA;-0.625;35.75;SWGDN;2018;8;29;5702.9873
14122;ES SENIA;-0.625;35.75;SWGDN;2018;8;30;5774.573
14123;ES SENIA;-0.625;35.75;SWGDN;2018;8;31;6703.9844
14124;ES SENIA;-0.625;35.75;SWGDN;2018;9;1;6508.4053
14125;ES SENIA;-0.625;35.75;SWGDN;2018;9;2;5690.098
14126;ES SENIA;-0.625;35.75;SWGDN;2018;9;3;4445.75
14127;ES SENIA;-0.625;35.75;SWGDN;2018;9;4;6511.182
14128;ES SENIA;-0.625;35.75;SWGDN;2018;9;5;6561.546
14129;ES SENIA;-0.625;35.75;SWGDN;2018;9;6;6532.912
14130;ES SENIA;-0.625;35.75;SWGDN;2018;9;7;5582.037
14131;ES SENIA;-0.625;35.75;SWGDN;2018;9;8;3227.376
14132;ES SENIA;-0.625;35.75;SWGDN;2018;9;9;4430.4336
14133;ES SENIA;-0.625;35.75;SWGDN;2018;9;10;5084.173
14134;ES SENIA;-0.625;35.75;SWGDN;2018;9;11;3567.251
14135;ES SENIA;-0.625;35.75;SWGDN;2018;9;12;1980.7385
14136;ES SENIA;-0.625;35.75;SWGDN;2018;9;13;2592.6396
14137;ES SENIA;-0.625;35.75;SWGDN;2018;9;14;2825.3003
14138;ES SENIA;-0.625;35.75;SWGDN;2018;9;15;4507.8145
14139;ES SENIA;-0.625;35.75;SWGDN;2018;9;16;4493.8564
14140;ES SENIA;-0.625;35.75;SWGDN;2018;9;17;4363.6904
14141;ES SENIA;-0.625;35.75;SWGDN;2018;9;18;5633.722
14142;ES SENIA;-0.625;35.75;SWGDN;2018;9;19;5937.046
14143;ES SENIA;-0.625;35.75;SWGDN;2018;9;20;4902.306
14144;ES SENIA;-0.625;35.75;SWGDN;2018;9;21;6177.1616
14145;ES SENIA;-0.625;35.75;SWGDN;2018;9;22;5882.2485
14146;ES SENIA;-0.625;35.75;SWGDN;2018;9;23;6148.2275
14147;ES SENIA;-0.625;35.75;SWGDN;2018;9;24;6080.412
14148;ES SENIA;-0.625;35.75;SWGDN;2018;9;25;5791.4277
14149;ES SENIA;-0.625;35.75;SWGDN;2018;9;26;5863.7974
14150;ES SENIA;-0.625;35.75;SWGDN;2018;9;27;5550.8594
14151;ES SENIA;-0.625;35.75;SWGDN;2018;9;28;5736.883
14152;ES SENIA;-0.625;35.75;SWGDN;2018;9;29;5846.086
14153;ES SENIA;-0.625;35.75;SWGDN;2018;9;30;5858.1562
14154;ES SENIA;-0.625;35.75;SWGDN;2018;10;1;4146.707
14155;ES SENIA;-0.625;35.75;SWGDN;2018;10;2;5637.2188
14156;ES SENIA;-0.625;35.75;SWGDN;2018;10;3;5664.9688
14157;ES SENIA;-0.625;35.75;SWGDN;2018;10;4;5605.5312
14158;ES SENIA;-0.625;35.75;SWGDN;2018;10;5;5641.586
14159;ES SENIA;-0.625;35.75;SWGDN;2018;10;6;5541.9297
14160;ES SENIA;-0.625;35.75;SWGDN;2018;10;7;4548.6055
14161;ES SENIA;-0.625;35.75;SWGDN;2018;10;8;4635.582
14162;ES SENIA;-0.625;35.75;SWGDN;2018;10;9;3026.2988
14163;ES SENIA;-0.625;35.75;SWGDN;2018;10;10;4223.426
14164;ES SENIA;-0.625;35.75;SWGDN;2018;10;11;2822.3633
14165;ES SENIA;-0.625;35.75;SWGDN;2018;10;12;5162.7734
14166;ES SENIA;-0.625;35.75;SWGDN;2018;10;13;5118.8164
14167;ES SENIA;-0.625;35.75;SWGDN;2018;10;14;3878.2148
14168;ES SENIA;-0.625;35.75;SWGDN;2018;10;15;4752.006
